author,channel,cid,heart,photo,text,time,votes
Sime Millenia,UCQ_01dFR1pQVn5Wep0Xsxsg,Ugw8r7Yttn9K6Ajdel14AaABAg.9Nvm3bvq3tM9VCeBlYc3Qm,0.0,https://yt3.ggpht.com/ytc/AKedOLQS4snGUd4XEAW7eDAz-oA-Hy6VqSYxRw-FgP7F=s176-c-k-c0x00ffffff-no-rj,Amin,3 hours ago,0
Semut Ireng,UCvZ7OsJz60Gv69WlFTD_GwQ,UgxUqwJrdtyDLot9j1p4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRmx6kiyP4rMoL6drkAveBvJF_5G8TDoiMr=s176-c-k-c0x00ffffff-no-rj,Mobil sendiri gk mungkinKan dijelek - jelkin 😅😅😅😅,5 months ago,5
ɪʙɴᴜ ᴀʙɪ ᴍᴜsᴛᴀǫɪᴍ,UCYu5zYfreslqLNtcgx6U1Lg,UgxYKeQpFCP5ee7lYlh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRUVl7E0QVvVgb-crtR4_LSIN7rsA0xAn7Yuh1BJQ=s176-c-k-c0x00ffffff-no-rj,Woowwww 😲😱,5 months ago,0
Andre Junior,UCjeXzMI3CoVAOuiSyj11pSA,UgxmUYLob3q4BQqFF8h4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLToEBLhEwPiIk8N7IPj5MEiyGPp_CMqyEG9MCe-yw=s176-c-k-c0x00ffffff-no-rj,21:28 engineer Toyota atau Daihatsu ya?,5 months ago,5
Fauzi Rachmaninov,UCuydwpdtiZSVhWFqJA5Jzlg,UgxvU_lysqLCD1LjjyJ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTOnEuwFxbp68fY5bns9p_1meBQ4bSIGDspAs5I=s176-c-k-c0x00ffffff-no-rj,Kirain sekelas dengan HR-V,5 months ago,0
GALIH PRAMUKTI,UCCFxgDyNmd6dlkZztGVo_yw,UgwRPNnevqjkUnaxT8l4AaABAg,0.0,https://yt3.ggpht.com/SCmeF7t3ihwXs6VmfH_Pc97mcT1DnCv0E99Ghd5xPWOivjJ2H1iDEXRK7apzL_i-uUi63oRNrg=s176-c-k-c0x00ffffff-no-rj,Om.. Jaminan servicenya yg bener 4th / 50.000km* 🙏,5 months ago,2
Ayup Jaya,UCjWRSXH1iS2opTFRARTEUaA,UgwgGZ6XAom-pOuRTSh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS_qboROG5s0yIi0_qhkb39QnAx7yBT-bCMCFZJ=s176-c-k-c0x00ffffff-no-rj,Rasa DNGA😉,5 months ago,0
teddy padma kwardiano,UCt5hP2owoAhbR2Ml2fFZyug,Ugzkl7i-RVbuQ7npzdt4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSGXcAhk04fLs6Mh_58bMaTsRoaPv2e8ddZcw=s176-c-k-c0x00ffffff-no-rj,Sayangnya 3 silinder....kuat di tarikan bawah...kurang ganas di tarikan atas meski turbo...,5 months ago,0
abdul rouf,UCiZd51ror9dMskk71CKBLqg,UgzpyBB5gQUXOQGTjJV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRVIzFq_sDQsB7ixAiVcD9Y0JA0AreYgD1FonwiGQ=s176-c-k-c0x00ffffff-no-rj,Yg ditunggu muncul juga,5 months ago,0
Ruli Arli,UCQLJJctleucK381OegUQZsw,UgzDMczUg8VxtvNXYWF4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTBQPh9vougsQfBX1vuYq2WebFDMSDFKhRSra1jKA=s176-c-k-c0x00ffffff-no-rj,Fix beli KIA Sonet,5 months ago,0
Reflis Rey,UC8721HCUD99wdlpjbpMFAyg,UgzX2g5I7Zpe5DiADUV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR03OzzXSK12Wpk52D_wOqxqKBiMLDlG6gI0A=s176-c-k-c0x00ffffff-no-rj,"Desaigner,,,,toyota koq ga kreatif yaaa.kyk ga ada inspirasi & inovasi....",5 months ago,2
Reflis Rey,UC8721HCUD99wdlpjbpMFAyg,UgzQvVZqvjAb88uJ6Dl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR03OzzXSK12Wpk52D_wOqxqKBiMLDlG6gI0A=s176-c-k-c0x00ffffff-no-rj,"Disainnya koq kayak mobil murahan,bodykitnya malah bikin jeleeek....maaf🙏🏻🙏🏻🙏🏻",5 months ago,2
DG Steve,UCA1KGvPEBt5wYX05pUkPYYQ,UgzHenyBM27SJbX59nh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQZkSyYqlLC6nRJFA2kNPOl3uaoCueubAs8KQ=s176-c-k-c0x00ffffff-no-rj,"Om cobain dong sesekali review mobil ditanjakan area pelabuhan ratu- sawarna, biar ketauan kuat enggaknya nanjak",5 months ago,0
Acen Ganteng,UCtZ6wUGTYV4egmcKFmwtyfg,UgwQaFcB1w50y9AwBet4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQNKj7WNIAGQ26lMVCsGEiIVN9wo9wgNnFElg=s176-c-k-c0x00ffffff-no-rj,Yg rumah nya langganan banjir disarankan jangan beli,5 months ago,0
Yatno Supriatno,UCT0aUfYkf5g6SIgeMIiQltQ,UgytkTrrdlQzO14lOlx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSnldEkOQu8sokm5SAYh2DVZEuw6jCEr7Qxzzx8=s176-c-k-c0x00ffffff-no-rj,"klo di jalan aga rusak ""Empuk tp tidak halus"". Kaya Vios gen 1 gue.",5 months ago,0
Hey,UCc3kqLm82jx6OKHRyenrEPg,UgxHyU3JOwCqXSLDZx54AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRO2vGZflvXouqR5ful-ZgSvnAwNWI2PwqllUJW=s176-c-k-c0x00ffffff-no-rj,"Lagi liat review toyota, iklannya honda 😅",5 months ago,2
Jono Sugiharto,UCUBwFzACE2pG6PQIytEs4dg,UgwEa768NrbUpUwS8-l4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRmO4SXxv65TknEm1t-SddmAU19wFsdHM3Y_4WE=s176-c-k-c0x00ffffff-no-rj,"Banyak fitur lainnya disunat ke basic,, kesedot harganya ke fitur TSS he he",5 months ago,0
Eko Haryanto,UCSO_ZBJjAkQO9ew-jtbd5mA,UgzGAQU41iWp0SUqcGx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSQ5zocv2B7ejJGADlQBaqmuYv5iYQUNKpREJwYwQ=s176-c-k-c0x00ffffff-no-rj,7:49 Suaranya ngaleng sekali,5 months ago,2
Fadillah Junfiana kumar,UCgrs0mPcP5L1Q3ZLdJ4XLIg,UgwbW4tClKSawdzTiph4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQ6H5d1FcXfghHPLHnqSiz439pO6JdDhhP6eKeRxA=s176-c-k-c0x00ffffff-no-rj,"Serius minta pendapat, Kece mana si raize sama city hb?",5 months ago,0
evelyn tampubolon,UChbJQHlZDPwHQ6KvIRM8DLA,UgyuCHCeUTC69b68Ue54AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTgd5ByBLFVxGuMc7yKXobPf7NmuQhQR8oj3WId=s176-c-k-c0x00ffffff-no-rj,Ku tunggu kompetitornya Raize adik nya Almaz : Baojun  510,5 months ago,4
Enrile Indro,UCYwj0IHDJzLnBdLVRsJSvJg,Ugxq5g4ah-i_FHvYpQB4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRoYuiNYNXf-56XTFPX-Znd-NO2EeUFZRfypNacew=s176-c-k-c0x00ffffff-no-rj,Di bawah 30 km/jam gak berfungsi ACC. Kalau macet di tol gak berguna ya.. padahal enak banget kalo bisa dipakai macet-macetan di tol. Kalau di tol lancar sih mending dipakai aja tenaga turbonya (ngebut)..,5 months ago (edited),0
Brader Andre,UCcu1B6wCXojJu1tyFfHP4pQ,UgxmUYLob3q4BQqFF8h4AaABAg.9Nvf_JdpIsV9OqB4pjJvwH,0.0,https://yt3.ggpht.com/eKNEXmt9cfk4NPrVAIWIVX_ZPAbpt3yeD09f-EOl8imZ5jsdPz3bpXI7PvZ0z2VTlPR70WX7zg=s176-c-k-c0x00ffffff-no-rj,"Sama aja sebenernya bang, cuma kalo toyota lebih premium ajaa pangsa pasarnya",5 months ago,0
Safwan fh,UCRJFT2wHynj6SQcxus21e3A,UgwRPNnevqjkUnaxT8l4AaABAg.9NvesUwxvVp9Nw2mzGVfzj,0.0,https://yt3.ggpht.com/ytc/AKedOLTQLH-3kr7mExxdD77KCwPb7Z-wfi76bj5T3GJ9=s176-c-k-c0x00ffffff-no-rj,Mana yang tercapai lebih dulu,5 months ago,0
dhany firdaus,UCbAd0unLUIvieRhh6bZnxIw,Ugzkl7i-RVbuQ7npzdt4AaABAg.9NvdNRhinYW9Nvjzkb9nYS,0.0,https://yt3.ggpht.com/ytc/AKedOLQuiTYeEOdPA83Wd4r4KhXe7u96q0GPyQxrFoYTbg=s176-c-k-c0x00ffffff-no-rj,"di sentul tembus 1 lap 2.08 set, dengan posisi TC off",5 months ago,0
Andri Juliansyah,UC2bZ6gbFvl7uKf9GXm9QhOw,UgwbW4tClKSawdzTiph4AaABAg.9NvaEO5Wwlj9PUwyciVzqj,0.0,https://yt3.ggpht.com/ytc/AKedOLTW54Affyecyy2-dkpEkwVNwzkq5wrWi-KcXA=s176-c-k-c0x00ffffff-no-rj,"City hb dong, beda harga aja hampir 50jt lebih mahal city hb",4 months ago,0
A.P. Nugie,UCt0HElCDpfJeTNNlNw0RohA,UgxMTxXBmZaorkyBX-R4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRSsMPjqRtvXl4JAH-bDTJotnN-N8oadxTg0GJshg=s176-c-k-c0x00ffffff-no-rj,"udah saya duga, mobil ini dari tampilan sudah engga proper, cm ya Ridwan dan reviewer lain bilang empuk ya gw percaya meski masih ragu. akhirnya om Fitra bilang juga kalau suspensi nya gak enak, hehe.

dari tampilan kalo orang bilang Sienta empuk, sy percaya meskipun aslinya agak keras, karena desainnya proper, keliatan kokoh. kalo raize ini ya gimana ya, keliatan lah kalau bukan model mobil form, berkualitas. hehe ✌🏾",5 months ago,0
Yos Rabung,UCh-9iDKnoZ5mE8liL7vBt8Q,UgyCa1dR1rzZ0Z76dRB4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR3j8LQ98gq_DEwWKdnsozKESO5o7Z7ade9YjEF3g=s176-c-k-c0x00ffffff-no-rj,Review mobil paling terstruktur dan jelas emang cuma Carmudi. Dengerin om Eri pas cerita sejarah mobil sama impresi berkendara aja,5 months ago,1
Sabda Alam Teduh Nusa,UC0LHm5o89SNgfwv7lw_ggPQ,UgzJeAlZLSUWqKFksPJ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRxprx8wnszAg9OKHrRHf6a-kQSMdRqPDkK98P5JQ=s176-c-k-c0x00ffffff-no-rj,Bikin komparasi raize vs rocky vs magnite vs sonet,5 months ago,0
Beli Mobil TV,UCmF6x6O6HXbZzoXNWQeJWnA,UgxWK-21hDhl1j8z-z14AaABAg,0.0,https://yt3.ggpht.com/C2dYFusJzOZNdDnnIxxPHANpFkY8zMZ7fVhezO5hjUqCViyzeR3qIrOhpBNZiNlN84Mq5iNu=s176-c-k-c0x00ffffff-no-rj,Raize tipe G lebih worth it untuk yang ogah inden lama 😄,5 months ago,7
wawan minson,UC4XHHJQBbcy9EdgUuYU8kpg,UgwIaedaZ33rSLtR48N4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQToT9khyiMhIDQPEuCXjaSIR-xy0UUP6wBaCHcNg=s176-c-k-c0x00ffffff-no-rj,"Suara mesin khas 3 silinder saat akselerasi, justru banyak yg sukaaa ganti knalpot broooommmm 😀",5 months ago,4
dora emon,UCysM8CBTjS5nwZ-IJqqvNEg,UgzQ1cqr7PP_FbylPst4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR7wR_yRGOlExQ4zYEd6zqE8LQnQctMNsBKxA=s176-c-k-c0x00ffffff-no-rj,Cocok buat kantong pas2an tapi mau tampil kece.,5 months ago,0
rahmat setiawan,UCuMYuwjBzO61XHh9q3-V1Xg,UgzWHEio8lrF9Ae_z-d4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQMFZ48AS6UQJNbsTrnRO5reS-qehZqzXrVHkgcog=s176-c-k-c0x00ffffff-no-rj,Raize itu generasi rush yg sesungguhnya... Bentuknya lebih mirip dgn rush lama dibanding new rush yg skrng... Nama rush dan raize kalau dibaca mirip mirplah.. 😅,5 months ago,16
Subakti Crb,UC9l4ieewQNILbshl0Czf33Q,UgxUrtmigOIjCgUonrZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQ6X40ONnqoQ7P4rCN4gUAPiroA-qhusMzLDsKI=s176-c-k-c0x00ffffff-no-rj,Bakalan jadi mobil sejuta umat,5 months ago,0
moko argja,UCRDqVbXZKP2LyqojdrwUnQg,UgzEyQwoGL3Y-ncos3l4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQhFWfoR18WJQ8qa6geB-53M8lmphg8eXvqdQ=s176-c-k-c0x00ffffff-no-rj,Wah mantap mas semangat terus jaga kesehatan salam dari saya Moko walaupun saya seorang  disabilitas netra tapi saya senang mendengar review dari mas  vitra.,5 months ago,21
Adi Winata,UCKcTeseeCG__Ip0RT2EryNA,UgyNG33VCOLo4xWrExl4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQHBNIw7QIVMIIed8Fo05iCtZAVr0C7J3zxqQ=s176-c-k-c0x00ffffff-no-rj,Apa gw bilang hah.. hahaha..mau diblg sales korea gw mah.. terserahh.. udh gw blg ini brng tdk sekelas sonet.. ini hnya alat tukar supaya perusahaan sukses.. mau smpai kpn disajikan bgnian trus. Kpn kira2 duo japan bs memberikn seimpresive korea tnpa hrus up harga jual.,5 months ago,1
Eric Holle,UCAak3zwJhKW22bL1MA4hRwQ,Ugzqe1hn2ZtGN9HwYV94AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLQLaawUzHRe095xN-suVyVdMiq4Xo5gyG33Blsb=s176-c-k-c0x00ffffff-no-rj,Review jujur dan menyenangkan.. Trims,5 months ago,0
Robby Suliantoro,UCX2NVCbZzBaQruEATFhK7Ug,UgwlgUovLbpyG5mx_4Z4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSz0_df6-Emp64_7WDzmFnZbjuea0MhRVKSYXdjWJ4=s176-c-k-c0x00ffffff-no-rj,beli raize langsung lunas dari kapal api dan shell,5 months ago,0
minan sugiyarto,UCbxxOGZXWQimdbiAFEnLQcw,UgwJVYr1--UHZuW3koV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSbKLFUMvoKZWCr1BRFPYyF47SFVEjZWhwbwN97=s176-c-k-c0x00ffffff-no-rj,GRsport,5 months ago,0
Andri Pratama,UCXSrGn6lI8ahgU7l8aIa__w,UgzALUsr7ZUMnWF3_Xx4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTLvwbbFcsVLBT4j02YNK7UOiaapxwgRvIyHqPhW8M=s176-c-k-c0x00ffffff-no-rj,21:11 ini pertama kali saya denger ada reviewer Indonesia yg mereferensikan jarak dgn benar (time distance).,5 months ago,0
erwin sebastian,UCz9byCMDVgatjYZeLc_U6IA,UgzzPJIvVYoUP-p_nMZ4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRq0ZPZJaCDRN97jR8xTFlURDGasTP2EjTaPGuHTA=s176-c-k-c0x00ffffff-no-rj,Di tunggu komperasi dengan kia sonet Om 🙌🏼,5 months ago,3
Hendrian Dwi,UCiy2T6D-8ZrPJRq26hZTLuQ,UgxgUMtxatkAh2lZwKB4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSC_P0qiTJKCPsACb6t1BL1JnO9NGq83M2jBv9qgQ=s176-c-k-c0x00ffffff-no-rj,Matic ya itu?,5 months ago,0
Dungdung Pret,UCN4Exm2JUFGc_mfODxmtTaw,UgzeIR8m2V3rqswjYlR4AaABAg,0.0,https://yt3.ggpht.com/ia1FRrsC1hoJYK1ZYE2cSpQMxdTucQ7RNQvGYl2K1AJZ7Yh9Xs-hTwhW6j9jS0OBXjM21vQ4tw=s176-c-k-c0x00ffffff-no-rj,"Seandainya: 
4 silinder
1.200 CC + turbo=
SEMPURNA 👍👍👍",5 months ago,0
Olle,UChcIEQRXudzck5VbxGctSVQ,UgyhUUHUJ4hCu1wSYth4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLS9OPL8twvBTqtq-ozJyuT1cG7pLRkOmscBL9qlPU0=s176-c-k-c0x00ffffff-no-rj,"Udah makin canggih teknologi mesin malah di downgrade 3 silinder, ohh Toyota..Cuma manusia yang gak sempurna, mobil jangan ikut2an dibuat setengah2 laahhh.. 🤦🏻‍♂️",5 months ago,0
Rifqi Tyas Samodro,UCcflEwm80EyuAgC_HppmNZA,UgxevBq39vwMk4teRC54AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLR7u7kd99Dw82WiRj72BBhIZ5JoiPXqnk_UogHE=s176-c-k-c0x00ffffff-no-rj,Dikibulin Toyota.,5 months ago,0
yutub 265,UCFiWqtGHJx7gMRfJh8i51_Q,Ugy_Twapl_ZR07sfH1t4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSqhfMySvhxd6DKVNIp7nBVUJwt1Hlg1Oj2fvQMZoAoUMzUdpniisE-LZQV7itR=s176-c-k-c0x00ffffff-no-rj,Kia sonet : ah gaasix pake tss,5 months ago,0
Ifaldi,UC2gzkbaSTtMu5ZwovotFbAg,UgxWK-21hDhl1j8z-z14AaABAg.9NvYpKurWnJ9Nx3BWOHRuL,0.0,https://yt3.ggpht.com/ytc/AKedOLRLwRSB6Ryu7C2kZBgFLlnHgMXEgyK6UbzD-A=s176-c-k-c0x00ffffff-no-rj,Mobil keluaran terbaru manapun wajar kalo inden lama ngab. Dulu juga xpander gitu,5 months ago,0
Beli Mobil TV,UCmF6x6O6HXbZzoXNWQeJWnA,UgxWK-21hDhl1j8z-z14AaABAg.9NvYpKurWnJ9Nx3qFnT_9g,0.0,https://yt3.ggpht.com/C2dYFusJzOZNdDnnIxxPHANpFkY8zMZ7fVhezO5hjUqCViyzeR3qIrOhpBNZiNlN84Mq5iNu=s176-c-k-c0x00ffffff-no-rj, @Ifaldi  iye bro yang penting sabar aje,5 months ago,0
Yogi Afridhitama,UCNELeGI4o43spCVU3plbHpA,UgwIaedaZ33rSLtR48N4AaABAg.9NvYedN0vy69NziGbCNWlH,0.0,https://yt3.ggpht.com/ytc/AKedOLQh1ndOHF3K82-RPjSB_2tvFBP5RUI-kBvuydc3mw=s176-c-k-c0x00ffffff-no-rj,Brooomm broommm kaya suara motor🤣 ga rapat suaranya,5 months ago,0
Wahyu Agung,UCRhsbAmV8eWIEP_boho09fg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9Nw-Nejuc1F,0.0,https://yt3.ggpht.com/ytc/AKedOLS9saOEs346mGS8Xv4Dr9Ez_IFxhZIAG_Pd9FAbYA=s176-c-k-c0x00ffffff-no-rj,"rada masuk akal sih walaupun agak maksa, wkwk, mengingat di negeri asal nya, rush udah discontinue",5 months ago,2
Leo Nard,UCoKH_Rn5-i3ubI81wegVvfQ,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9NwPxBftaIZ,0.0,https://yt3.ggpht.com/ytc/AKedOLS0cXPS46HgtRsmMcPF4F_MOpM_HRy7l4ZlIUk1ZQ=s176-c-k-c0x00ffffff-no-rj,Nah iya bener nih...model rush skrg mending jd model baru nya avanza..,5 months ago,2
Tunggal DJL,UCBL82SsxzxDQuNVSI6ajQZA,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9NzVU3CZlJZ,0.0,https://yt3.ggpht.com/ytc/AKedOLQJuAb3toh8jvWyrjbSvvwcfuZnKz9gRrk85miTTA=s176-c-k-c0x00ffffff-no-rj,"iya setuju, Raize sangat cocok klo disebut regenerasi Rush, sementara All New Rush lebih cocok jd Regenerasi Avanza atau Avanza yang disempurnakan 😁",5 months ago,2
Ashari P,UC0Rc2ngVtg6WaQAk1F03lkg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9PuIcA0N6Ec,0.0,https://yt3.ggpht.com/ytc/AKedOLT172vZpWKfF3-cKwiIuIUU9t_bhIaP7C5YuNEYdg=s176-c-k-c0x00ffffff-no-rj,Rush di Jepang namanya Toyota Be-Go,4 months ago,0
Wahyu Agung,UCRhsbAmV8eWIEP_boho09fg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9Pv7G1hf7Yz,0.0,https://yt3.ggpht.com/ytc/AKedOLS9saOEs346mGS8Xv4Dr9Ez_IFxhZIAG_Pd9FAbYA=s176-c-k-c0x00ffffff-no-rj," @Ashari P  itu mah yg Daihatsu, klo yg Toyota ttep rush nama nya",4 months ago,0
Ashari P,UC0Rc2ngVtg6WaQAk1F03lkg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9PvNzpt1OeI,0.0,https://yt3.ggpht.com/ytc/AKedOLT172vZpWKfF3-cKwiIuIUU9t_bhIaP7C5YuNEYdg=s176-c-k-c0x00ffffff-no-rj, @Wahyu Agung  tapi aslinya Rush - Terios ya originalnya punya Daihatsu pengembangan dari Daihatsu Taruna,4 months ago,0
Wahyu Agung,UCRhsbAmV8eWIEP_boho09fg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9PvPSa3GQ6N,0.0,https://yt3.ggpht.com/ytc/AKedOLS9saOEs346mGS8Xv4Dr9Ez_IFxhZIAG_Pd9FAbYA=s176-c-k-c0x00ffffff-no-rj," @Ashari P  iya tau lah klo itu, orang mereka satu pabrikan, Raize versi Jepang pun juga rakitan Daihatsu",4 months ago,0
Ashari P,UC0Rc2ngVtg6WaQAk1F03lkg,UgzWHEio8lrF9Ae_z-d4AaABAg.9NvWxhWOFWQ9PvQ1zFxVM4,0.0,https://yt3.ggpht.com/ytc/AKedOLT172vZpWKfF3-cKwiIuIUU9t_bhIaP7C5YuNEYdg=s176-c-k-c0x00ffffff-no-rj, @Wahyu Agung  dari penamaan aja udah beda dari bro originalnya Terios Rush ya Daihatsu Be-Go / Taruna dengan platform RWD / AWD sedangkan Raize Rocky FWD / AWD,4 months ago,0
Kun,UCHLgdRnGeQezWjFn2RqtLDg,UgzALUsr7ZUMnWF3_Xx4AaABAg.9NvVOfQAfJC9Nve-wgrqFM,0.0,https://yt3.ggpht.com/ytc/AKedOLRsZysucRB3es93GtYpy8WKNCDYhe2lX19CqFZZxQ=s176-c-k-c0x00ffffff-no-rj,"biasanya pake jarak ""100 m atau 2 tiang listrik"" ya hahaha
mungkin karena om Fitra pembalap profesional jadi udah terbiasa pakai time distance",5 months ago,0
Andri Pratama,UCXSrGn6lI8ahgU7l8aIa__w,UgzALUsr7ZUMnWF3_Xx4AaABAg.9NvVOfQAfJC9Nw2FZAIIfq,0.0,https://yt3.ggpht.com/ytc/AKedOLTLvwbbFcsVLBT4j02YNK7UOiaapxwgRvIyHqPhW8M=s176-c-k-c0x00ffffff-no-rj," @Kun  menengok ke belakang, rasanya dulu2 GenX seperti saya ketika sama2 belajar nyetir, kita sudah familiar dengan time distance dan cara ""ngukur""nya di jalanan dgn patokan benda mati. Kenapa sekarang awareness soal ini kurang ya.... Mungkin reviewer seperti Om Fitra sekali2 harus ada konten edukasi berlalu lintas.",5 months ago (edited),0
Ahmad Sahuri,UC_M_bzRvcvFnbQe8dSF5hZA,UgzALUsr7ZUMnWF3_Xx4AaABAg.9NvVOfQAfJC9NwOtL4QkJK,0.0,https://yt3.ggpht.com/ytc/AKedOLRx0dH3azE6qL6SaoWh9QeSdKT7ienxuX6muw=s176-c-k-c0x00ffffff-no-rj,Wajar karena dia pembalap,5 months ago,0
Mochammad Brillian,UCLhq5cjHM9oAqvjer3b8Blw,UgxgUMtxatkAh2lZwKB4AaABAg.9NvTkfD8s5P9UqtEQq4Ugz,0.0,https://yt3.ggpht.com/ytc/AKedOLRG56FaJ-ZYAWF7dP9yxg3n25ZrUSE8tXXQpCvRtg=s176-c-k-c0x00ffffff-no-rj,Bisa di dengar kan videonya,8 days ago,0
ANDIFINE (un·de·fined) PROJECT,UC9ML24sHFkuLQ_RCOqDf08Q,UgzeIR8m2V3rqswjYlR4AaABAg.9NvTF6chl2Z9NvtKRxpTjs,0.0,https://yt3.ggpht.com/XdTEJIpoc-K7CD-ROQk3zxGETnZy2SCQgH-alG8jcWXBPoHCm6NmPVnKgQO8-YaHOuCHv36pYoA=s176-c-k-c0x00ffffff-no-rj,10 taon lagi,5 months ago,0
Aris Cahyadi,UCrj0pQv-aWWQiBiJ4htCTJQ,UgyRYX74K-0lEDUNc1R4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLSYNtj2dH7OHx6Rl0Ov4iPuqfK0WHRtR0a9DA=s176-c-k-c0x00ffffff-no-rj,"14:57
Mengembalikan stir anda kejalan yang benar..
Biasanya bulan puasa stir ke jalan yang salah.. paati sein kiri terus kalo ketemu warteg atau tempat nasi padang...
Hahahhahahaah",5 months ago (edited),30
Yuanto Limanjaya,UCdS1LuUTOmfrR1WEmoo8y6g,UgyBakprUhILISFJYmh4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRhlzPNyceC-2U1_VYqwenn5Y42uDkD4FFiow=s176-c-k-c0x00ffffff-no-rj,Wah seharga Honda City Hatchback nih,5 months ago,0
Faisal Sal,UC7HdBTBfyanlyByDdh_nLhA,UgzRLJ9lidrN8GRd_bt4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTbx7JO6Ag-DBjYT1HN50qTT5sDOQ5ZwhL6PYzmQQ=s176-c-k-c0x00ffffff-no-rj,"Saran om fitra Otodriver buat komparasi kia Sonet, daihatsu rocky, toyota Raize dan Nissan Magnite 😁👍.. Like video dan jgn skip iklan",5 months ago,0
maple bercanda,UCuuuuGjaaetmtpHtiJUzWpg,Ugwl5ZE69VcccFwwWM14AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLRr_4KAx1ap55hpwD0qk3QJpzpRTtjgzGvtX7k6=s176-c-k-c0x00ffffff-no-rj,Masih nunggu raize 1.2 😂 penasaran 1200 cc 3cyl nya geter bgt apa kaga,5 months ago,0
Faisal Sal,UC7HdBTBfyanlyByDdh_nLhA,Ugxz9KUZWkCwiWjW0GF4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLTbx7JO6Ag-DBjYT1HN50qTT5sDOQ5ZwhL6PYzmQQ=s176-c-k-c0x00ffffff-no-rj,Om fitra otodriver terbukti sangat netral 😁👍bahkan mengakui Kia Sonet 😎👍lebih baik dan bagus drpd toyota Raize.. Tapi kelebihan dari Raize ini adalah fitur adaptif cruise control dan brand merk Toyota yg sangat kuat di Indonesia 😁👍,5 months ago,1
Dektai Indra,UCrGA98SciJGJNrdm18nljzQ,UgwlW7iw3bEWMM4D9ZV4AaABAg,0.0,https://yt3.ggpht.com/ytc/AKedOLT6zdahHbr5Qjum_dYXdJ4Ils9-VoC2nkhQJsiCLg=s176-c-k-c0x00ffffff-no-rj,Mobil limbah jepang haha 3 cilinder cuma ditambahin tss aja😬,5 months ago,2
